iteration,sender,receiver,news_id,news_party,news_veracity
0,bot25__0,bot21__9,500,N,False
0,bot25__0,106,500,N,False
0,bot25__0,232,500,N,False
0,bot25__1,47,501,N,False
0,bot25__1,bot23__7,501,N,False
0,bot25__2,343,502,N,False
0,bot25__3,131,503,N,False
0,bot25__4,bot16__5,504,N,False
0,bot25__4,reel19__1,504,N,False
0,bot25__5,bot20__5,505,N,False
0,bot25__5,202,505,N,False
0,bot25__6,reel11__7,506,N,False
0,bot25__7,bot8__8,507,N,False
0,bot25__8,bot22__7,508,N,False
0,bot25__9,289,509,N,False
0,bot25__9,149,509,N,False
0,reel25__0,88,510,N,True
0,reel25__0,251,510,N,True
0,reel25__0,190,510,N,True
0,reel25__1,328,511,N,True
0,reel25__1,314,511,N,True
0,reel25__1,reel22__6,511,N,True
0,reel25__2,reel5__0,512,N,True
0,reel25__2,339,512,N,True
0,reel25__2,reel21__2,512,N,True
0,reel25__3,50,513,N,True
0,reel25__4,332,514,N,True
0,reel25__4,reel1__1,514,N,True
0,reel25__5,reel6__6,515,N,True
0,reel25__5,reel12__2,515,N,True
0,reel25__6,reel16__9,516,N,True
0,reel25__6,326,516,N,True
0,reel25__7,109,517,N,True
0,reel25__7,reel18__4,517,N,True
0,reel25__8,reel18__0,518,N,True
0,reel25__8,238,518,N,True
0,reel25__8,311,518,N,True
0,reel25__9,92,519,N,True
0,reel25__9,reel8__9,519,N,True
1,232,172,500,N,False
1,232,271,500,N,False
1,232,200,500,N,False
1,232,25,500,N,False
1,232,212,500,N,False
1,232,40,500,N,False
1,232,298,500,N,False
1,232,231,500,N,False
1,106,231,500,N,False
1,232,239,500,N,False
1,232,9,500,N,False
1,232,276,500,N,False
1,232,133,500,N,False
1,232,291,500,N,False
1,232,280,500,N,False
1,232,199,500,N,False
1,232,bot1__7,500,N,False
1,232,bot7__7,500,N,False
1,bot21__9,bot20__1,500,N,False
1,bot21__9,127,500,N,False
1,106,29,500,N,False
1,106,169,500,N,False
1,106,329,500,N,False
1,106,88,500,N,False
1,106,reel2__1,500,N,False
1,106,reel2__9,500,N,False
1,106,bot7__6,500,N,False
1,106,bot8__0,500,N,False
1,106,bot18__5,500,N,False
1,47,301,501,N,False
1,47,bot1__7,501,N,False
1,47,reel14__1,501,N,False
1,bot23__7,97,501,N,False
1,343,115,502,N,False
1,343,111,502,N,False
1,343,326,502,N,False
1,343,162,502,N,False
1,343,333,502,N,False
1,343,41,502,N,False
1,343,214,502,N,False
1,343,14,502,N,False
1,343,20,502,N,False
1,343,bot12__5,502,N,False
1,131,99,503,N,False
1,131,278,503,N,False
1,131,bot4__7,503,N,False
1,131,reel23__5,503,N,False
1,reel19__1,reel3__3,504,N,False
1,reel19__1,270,504,N,False
1,reel19__1,84,504,N,False
1,bot16__5,bot13__0,504,N,False
1,bot16__5,bot1__2,504,N,False
1,202,bot0__0,505,N,False
1,202,bot0__4,505,N,False
1,202,bot5__2,505,N,False
1,202,reel9__9,505,N,False
1,bot20__5,reel12__1,505,N,False
1,bot8__8,bot0__1,507,N,False
1,bot8__8,94,507,N,False
1,bot22__7,316,508,N,False
1,289,bot2__3,509,N,False
1,289,reel9__7,509,N,False
1,289,reel24__6,509,N,False
1,149,20,509,N,False
1,149,326,509,N,False
1,149,115,509,N,False
1,149,14,509,N,False
1,149,144,509,N,False
1,149,reel20__3,509,N,False
1,251,36,510,N,True
1,251,197,510,N,True
1,251,108,510,N,True
1,251,21,510,N,True
1,88,21,510,N,True
1,251,127,510,N,True
1,251,139,510,N,True
1,251,309,510,N,True
1,251,122,510,N,True
1,251,0,510,N,True
1,88,0,510,N,True
1,190,0,510,N,True
1,251,bot8__5,510,N,True
1,251,bot19__0,510,N,True
1,251,reel24__3,510,N,True
1,88,186,510,N,True
1,88,56,510,N,True
1,88,73,510,N,True
1,88,48,510,N,True
1,88,178,510,N,True
1,88,164,510,N,True
1,88,106,510,N,True
1,88,130,510,N,True
1,88,80,510,N,True
1,88,25,510,N,True
1,88,336,510,N,True
